sample_name	cage_id	collection_device	collection_method	collection_timestamp	description	diet	dna_extracted	elevation	elevation_units	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	experimental_group	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	iacuc_institute	iacuc_protocol_id	latitude	latitude_units	life_stage	longitude	longitude_units	miltefosine_treated	physical_specimen_location	physical_specimen_remaining	qiita_study_id	relative_ald_severity_score	relative_nash_severity_score	sample_number	sample_type	scientific_name	sex	strain_background	strain_background_common	strain_genotype	strain_vendor	sulfatide	taxon_id	tazarotene_dose	tazarotene_treated	time_point	title	treatment	tube_id
10781.BLANK3.12F	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.12F	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.12F	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.12F
10781.BLANK3.12G	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.12G	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.12G	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.12G
10781.BLANK3.12H	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.12H	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.12H	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.12H
10781.BLANK3.4A	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.4A	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.4A	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.4A
10781.BLANK3.4B	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.4B	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.4B	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.4B
10781.BLANK3.4C	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.4C	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.4C	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.4C
10781.BLANK3.4D	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.4D	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.4D	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.4D
10781.BLANK3.4E	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.4E	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.4E	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.4E
10781.BLANK3.4F	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.4F	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.4F	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.4F
10781.BLANK3.4G	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.4G	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.4G	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.4G
10781.BLANK3.4H	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.4H	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.4H	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.4H
10781.BLANK3.7H	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.7H	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.7H	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.7H
10781.BLANK3.8G	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.8G	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.8G	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.8G
10781.BLANK3.8H	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.8H	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.8H	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.8H
10781.BLANK3.9A	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.9A	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.9A	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.9A
10781.BLANK3.9B	not applicable	not applicable	not applicable	2016-12-09 0:00	not applicable	not applicable	True	193	meters	Control	Negative	Sterile water blank	urban biome	research facility	sterile water	misc environment	not applicable	USA:CA:San Diego	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	BLANK3.9B	not applicable	not applicable	g	UC San Diego	not applicable	32.842	Decimal degrees	not applicable	-117.258	Decimal degrees	not applicable	Kumar Lab, UCSD	True	10781	not applicable	not applicable	BLANK3.9B	control blank DNA extraction	indoor metagenome	not applicable	not applicable	not applicable	not applicable	In-house	not applicable	256318	not applicable	not applicable	not applicable	NKT cell- NASH murine model - Microbiome: study 1	not applicable	BLANK3.9B
